doctor_id,title,name,city1,city2,region,specialization,reviews,newest_review_date,telemedicine,price,url,fetch_time
605417,Dra.,Fabiana Cristina Da Silva,São Paulo,sao-paulo,sao-paulo-sp,ginecologista,3.0,2022-08-30T10:24:22-03:00,1,544,http://www.doctoralia.com.br/fabiana-cristina-da-silva,2022-10-28 17:44:22
655543,Dra.,Gabriela Galdino,Brasília,brasilia,distrito-federal-df,ginecologista,384.0,2022-09-19T11:35:32-03:00,0,,http://www.doctoralia.com.br/gabriela-galdino,2022-10-28 17:44:23
354242,Dra.,Renata Gouvêa,Brasília,brasilia,distrito-federal-df,ginecologista,48.0,2022-03-16T00:44:50-03:00,0,,http://www.doctoralia.com.br/renata-gouvea,2022-10-28 17:44:25
343623,Dra.,Monica Oliveira Dantas,Acaraú,acarau,ceara-ce,ginecologista,13.0,2022-08-24T11:39:23-03:00,0,300,http://www.doctoralia.com.br/monica-oliveira-dantas,2022-10-28 17:44:27
694746,Dr.,Celso Hideo Fukuda,Belém do Pará,belem-do-para,para-pa,mastologista,5.0,2022-10-28T00:03:44-03:00,1,300,http://www.doctoralia.com.br/celso-hideo-fukuda-2,2022-10-28 17:44:29
636917,Dra.,Caroline Rozendo,Sorocaba,sorocaba,sao-paulo-sp,ginecologista,73.0,2022-10-20T01:30:04-03:00,0,350,http://www.doctoralia.com.br/caroline-rozendo,2022-10-28 17:44:32
698821,Dra.,Alessandra Ottan,Salvador,salvador,bahia-ba,ginecologista,31.0,2022-07-19T16:02:33-03:00,1,100,http://www.doctoralia.com.br/alessandra-ottan,2022-10-28 17:44:33
776493,Dra.,Ana Raquel Barbosa Alfenas,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,7.0,2022-10-24T19:17:47-03:00,1,,http://www.doctoralia.com.br/ana-raquel-barbosa-alfenas,2022-10-28 17:44:39
766698,,Carine Maria Silva Machado,Santana de Parnaíba,santana-de-parnaiba,sao-paulo-sp,ginecologista,22.0,2022-10-20T14:47:56-03:00,0,179,http://www.doctoralia.com.br/carine-maria-silva-machado-2,2022-10-28 17:44:43
742518,Dra.,Raphaella Plech,Maceió,maceio,alagoas-al,ginecologista,67.0,2022-10-06T07:55:15-03:00,0,300,http://www.doctoralia.com.br/raphaella-plech,2022-10-28 17:44:48
380629,Dra.,Marina De Paula Andres,São Paulo,sao-paulo,sao-paulo-sp,ginecologista,15.0,2021-01-27T14:13:23-03:00,0,400,http://www.doctoralia.com.br/marina-de-paula-andres,2022-10-28 17:44:51
497590,Dr.,Carlos Alberto Angulo,São Paulo,sao-paulo,sao-paulo-sp,ginecologista,41.0,2022-10-26T12:52:43-03:00,0,,http://www.doctoralia.com.br/carlos-alberto-angulo,2022-10-28 17:44:54
94094,Dra.,Paula Guastaferro Magalhães,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,106.0,2022-10-15T14:35:25-03:00,0,Consultar valores,http://www.doctoralia.com.br/paula-guastaferro-magalhaes,2022-10-28 17:44:57
571488,Dra.,Karine Begnini,Pato Branco,pato-branco,parana-pr,ginecologista,34.0,2021-11-16T07:58:13-03:00,0,,http://www.doctoralia.com.br/karine-begnini,2022-10-28 17:45:00
780942,Dra.,Priscila Gonçalves Resende Chaves,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,12.0,2022-10-26T14:32:16-03:00,0,300,http://www.doctoralia.com.br/priscila-goncalves-resende-chaves,2022-10-28 17:45:01
339509,Dra.,Joana Carolina De Resende Paula,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,114.0,2022-09-01T07:01:01-03:00,0,,http://www.doctoralia.com.br/joana-carolina-de-resende-paula,2022-10-28 17:45:07
44374,Dra.,Emanuela Comaru,Fortaleza,fortaleza,ceara-ce,ginecologista,114.0,2022-08-10T15:18:07-03:00,0,,http://www.doctoralia.com.br/emanuela-comaru,2022-10-28 17:45:08
77457,Dr.,Rafael Lioi,Florianópolis,florianopolis,santa-catarina-sc,ginecologista,33.0,2022-09-14T19:00:41-03:00,0,1000,http://www.doctoralia.com.br/rafael-lioi,2022-10-28 17:45:14
20933,Dra.,Marcia Soares Marcondes,Manaus,manaus,amazonas-am,ginecologista,10.0,2022-10-18T17:31:33-03:00,0,500,http://www.doctoralia.com.br/marcia-soares-marcondes,2022-10-28 17:45:14
772397,Dra.,Veronica Boeira Lima,Curitiba,curitiba,parana-pr,ginecologista,8.0,2022-10-14T10:48:35-03:00,0,350,http://www.doctoralia.com.br/veronica-boeira-lima,2022-10-28 17:45:17
181211,Dr.,Alessandro Bastos,Jundiaí,jundiai,sao-paulo-sp,ginecologista,122.0,2022-10-25T17:35:39-03:00,1,450,http://www.doctoralia.com.br/alessandro-bastos,2022-10-28 17:45:17
684109,Dra.,Juliana Oquendo Florentino,Campinas,campinas,sao-paulo-sp,ginecologista,22.0,2022-07-23T11:15:01-03:00,0,400,http://www.doctoralia.com.br/juliana-oquendo-florentino,2022-10-28 17:45:18
280496,Dra.,Glessia Mattar,Vitória,vitoria,espirito-santo-es,ginecologista,41.0,2022-01-21T20:06:46-03:00,0,,http://www.doctoralia.com.br/glessia-mattar,2022-10-28 17:45:21
783527,Dra.,Silvana Graziani,São Paulo,sao-paulo,sao-paulo-sp,ginecologista,2.0,2022-10-14T20:05:24-03:00,1,600,http://www.doctoralia.com.br/silvana-graziani,2022-10-28 17:45:25
419051,Dr.,Ivo Luiz Pasinato Junior,Florianópolis,florianopolis,santa-catarina-sc,ginecologista,17.0,2021-03-10T16:30:16-03:00,1,,http://www.doctoralia.com.br/ivo-luiz-pasinato-junior,2022-10-28 17:45:26
173302,Dr.,Hildebrando Spinelli,Recife,recife,pernambuco-pe,ginecologista,78.0,2021-07-03T00:24:22-03:00,0,,http://www.doctoralia.com.br/hildebrando-spinelli,2022-10-28 17:45:26
673003,Dra.,Fernanda De Azevedo Paula,São Paulo,sao-paulo,sao-paulo-sp,ginecologista,4.0,2022-09-22T10:33:44-03:00,0,,http://www.doctoralia.com.br/fernanda-de-azevedo-paula,2022-10-28 17:45:27
279880,Dra.,Potyra Labonia Matiello,Sorocaba,sorocaba,sao-paulo-sp,ginecologista,18.0,2022-05-27T14:30:14-03:00,0,480,http://www.doctoralia.com.br/potyra-labonia-matiello,2022-10-28 17:45:30
683489,Dra.,Marina Scafuri,Fortaleza,fortaleza,ceara-ce,sexologo,17.0,2021-12-03T17:29:00-03:00,1,350,http://www.doctoralia.com.br/marina-scafuri,2022-10-28 17:45:30
629674,Dra.,Tatiana Castrillon Guaresqui,Cuiabá,cuiaba,mato-grosso-mt,ginecologista,76.0,2022-10-04T20:02:47-03:00,0,385,http://www.doctoralia.com.br/tatiana-castrillon-guaresqui,2022-10-28 17:45:35
559070,Dra.,Daniela Mezzomo,Blumenau,blumenau,santa-catarina-sc,ginecologista,61.0,2022-08-23T17:48:00-03:00,0,,http://www.doctoralia.com.br/daniela-mezzomo,2022-10-28 17:45:35
382597,Dra.,Margaret Rosi Bornholdt,Rio de Janeiro,rio-de-janeiro,rio-de-janeiro-rj,ginecologista,80.0,2022-09-21T00:42:30-03:00,1,,http://www.doctoralia.com.br/margaret-rosi-bornholdt,2022-10-28 17:45:40
28259,Dra.,Fernanda Campos Da Silva,Rio de Janeiro,rio-de-janeiro,rio-de-janeiro-rj,ginecologista,6.0,2020-11-03T22:41:45-03:00,0,,http://www.doctoralia.com.br/fernanda-campos-da-silva,2022-10-28 17:45:41
312756,Dr.,Marcel Amianti De Macedo,Santo André,santo-andre,sao-paulo-sp,ginecologista,15.0,2022-10-19T23:41:37-03:00,1,440,http://www.doctoralia.com.br/marcel-amianti-de-macedo,2022-10-28 17:45:45
572126,Dra.,Isabel Helena Veloso Da Silva Nascimento,Belém do Pará,belem-do-para,para-pa,ginecologista,186.0,2022-10-26T16:21:38-03:00,1,175,http://www.doctoralia.com.br/isabel-helena-veloso-da-silva-nascimento,2022-10-28 17:45:47
122236,Dra.,Viviane Ferreira Ferling,Campos Do Jordão,sao-jose-dos-campos,sao-paulo-sp,ginecologista,60.0,2022-09-15T14:20:02-03:00,0,,http://www.doctoralia.com.br/viviane-ferreira-ferling,2022-10-28 17:45:52
443440,Dra.,Sibele Klitzke,Porto Alegre,porto-alegre,rio-grande-do-sul-rs,ginecologista,48.0,2022-10-04T10:58:55-03:00,0,,http://www.doctoralia.com.br/sibele-klitzke,2022-10-28 17:45:54
737505,Dra.,Bárbara V. G. Tavares,Campinas,campinas,sao-paulo-sp,ginecologista,22.0,2022-09-07T00:38:24-03:00,1,350,http://www.doctoralia.com.br/barbara-v-g-tavares,2022-10-28 17:45:57
186814,Dr.,Marcio Pepe,São Paulo,sao-paulo,sao-paulo-sp,ginecologista,24.0,2021-09-29T11:10:26-03:00,0,,http://www.doctoralia.com.br/marcio-pepe,2022-10-28 17:45:59
691904,Dra.,Débora Esteves De Sá,Ipatinga,ipatinga,minas-gerais-mg,ginecologista,11.0,2022-09-27T12:59:57-03:00,1,200,http://www.doctoralia.com.br/debora-esteves-de-sa,2022-10-28 17:46:01
779292,Dra.,Débora Batista,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,,,0,,http://www.doctoralia.com.br/debora-batista,2022-10-28 17:46:02
63450,Dra.,Vanessa Vigna Goulart,São Paulo,sao-paulo,sao-paulo-sp,ginecologista,48.0,2022-08-25T15:43:18-03:00,0,Consultar valores,http://www.doctoralia.com.br/vanessa-vigna-goulart,2022-10-28 17:46:07
54940,Dr.,Edison Pedrinha De Almeida,São Paulo,sao-paulo,sao-paulo-sp,ginecologista,188.0,2022-06-05T11:51:33-03:00,0,,http://www.doctoralia.com.br/edison-pedrinha-de-almeida,2022-10-28 17:46:09
785169,,Alice Tonak,São Paulo,sao-paulo,sao-paulo-sp,ginecologista,7.0,2022-10-28T13:03:07-03:00,0,,http://www.doctoralia.com.br/alice-tonak,2022-10-28 17:46:12
352762,Dra.,Mariana Campos De Paula,Rio de Janeiro,rio-de-janeiro,rio-de-janeiro-rj,ginecologista,12.0,2021-03-03T17:56:48-03:00,1,300,http://www.doctoralia.com.br/mariana-campos-de-paula,2022-10-28 17:46:13
694713,Dra.,Talita Muniz Lima Da Silva,Maringá,maringa,parana-pr,ginecologista,26.0,2022-01-14T06:48:14-03:00,1,350,http://www.doctoralia.com.br/talita-muniz-lima-da-silva,2022-10-28 17:46:14
8231,Dr.,Tadeu Batista Pereira De Carvalho,Goiânia,goiania,goias-go,ginecologista,50.0,2022-09-09T14:07:10-03:00,1,,http://www.doctoralia.com.br/tadeu-batista-pereira-de-carvalho,2022-10-28 17:46:18
21964,Dra.,Juliana Barbosa Teixeira,Niterói,niteroi,rio-de-janeiro-rj,ginecologista,84.0,2022-10-05T12:51:01-03:00,0,,http://www.doctoralia.com.br/juliana-barbosa-teixeira,2022-10-28 17:46:19
257530,Dra.,Rosane Ribeiro Figueiredo Alves,Goiânia,goiania,goias-go,ginecologista,56.0,2022-10-26T15:34:19-03:00,0,400,http://www.doctoralia.com.br/rosane-ribeiro-figueiredo-alves,2022-10-28 17:46:19
108341,Dra.,Marilyn Godoy Martins Ribeiro,São Bernardo do Campo,sao-bernardo-do-campo,,ginecologista,12.0,2019-10-03T22:00:07-03:00,0,,http://www.doctoralia.com.br/marilyn-godoy-martins-ribeiro,2022-10-28 17:46:21
367503,Dra.,Carla Barbosa De Christo,Niterói,niteroi,rio-de-janeiro-rj,ginecologista,37.0,2022-08-21T16:12:59-03:00,0,,http://www.doctoralia.com.br/carla-barbosa-de-christo,2022-10-28 17:46:21
84587,Dr.,Eduardo Camelo De Castro,Goiânia,goiania,goias-go,ginecologista,41.0,2022-10-24T11:32:05-03:00,0,,http://www.doctoralia.com.br/eduardo-camelo-de-castro,2022-10-28 17:46:27
544691,Dra.,Andréa Valcareggi Magalhães,Novo Hamburgo,novo-hamburgo,rio-grande-do-sul-rs,ginecologista,13.0,2022-01-11T18:19:36-03:00,0,250,http://www.doctoralia.com.br/andrea-valcareggi-magalhaes-2,2022-10-28 17:46:28
253074,Dr.,Alexandre Nascimento Lima,Rio de Janeiro,rio-de-janeiro,,ginecologista,117.0,2022-09-23T12:10:07-03:00,1,450,http://www.doctoralia.com.br/alexandre-nascimento-lima,2022-10-28 17:46:29
519478,Dra.,Fernanda Villar Fonseca,Curitiba,curitiba,parana-pr,ginecologista,29.0,2022-05-09T15:06:52-03:00,0,,http://www.doctoralia.com.br/fernanda-villar-fonseca-2,2022-10-28 17:46:34
191472,Dra.,Kelly Fernandes De Vasconcelos,Manaus,manaus,amazonas-am,ginecologista,73.0,2021-01-11T18:20:35-03:00,0,,http://www.doctoralia.com.br/kelly-fernandes-de-vasconcelos,2022-10-28 17:46:36
221612,Dra.,Rafaela Batisti Nery,Rio de Janeiro,rio-de-janeiro,rio-de-janeiro-rj,ginecologista,3.0,2022-08-14T17:12:03-03:00,0,300,http://www.doctoralia.com.br/rafaela-batisti-nery,2022-10-28 17:46:39
772911,Dr.,Hugo Joaquim,Curitiba,curitiba,parana-pr,ginecologista,3.0,2022-06-27T21:31:02-03:00,0,400,http://www.doctoralia.com.br/hugo-joaquim-2,2022-10-28 17:46:40
315041,Dr.,William Fabio Almeida Patez,Parauapebas,parauapebas,para-pa,ginecologista,50.0,2022-02-17T14:19:46-03:00,0,200,http://www.doctoralia.com.br/william-fabio-almeida-patez,2022-10-28 17:46:43
663919,Dra.,Olívia Dantas Silveira De Carvalho,Teresina,teresina,piaui-pi,ginecologista,15.0,2022-02-08T13:05:28-03:00,1,280,http://www.doctoralia.com.br/olivia-dantas-silveira-de-carvalho,2022-10-28 17:46:44
412775,Dra.,Eliane Da Silva Gomes,Maringá,maringa,,ginecologista,46.0,2022-09-03T12:22:36-03:00,0,,http://www.doctoralia.com.br/eliane-da-silva-gomes-2,2022-10-28 17:46:45
339962,Dr.,Rafael Henrique Furlaneto,Campinas,campinas,sao-paulo-sp,ginecologista,315.0,2022-02-02T15:11:02-03:00,1,250,http://www.doctoralia.com.br/rafael-henrique-furlaneto,2022-10-28 17:46:50
199193,Dra.,Adriana Marinho Dapont,Rio Branco,rio-branco,acre-ac,mastologista,5.0,2020-09-20T23:04:43-03:00,1,300,http://www.doctoralia.com.br/adriana-marinho-dapont-2,2022-10-28 17:46:52
432024,Dra.,Helaine Rosenthal,Recife,recife,pernambuco-pe,ginecologista,13.0,2021-12-30T20:50:34-03:00,0,150,http://www.doctoralia.com.br/helaine-rosenthal,2022-10-28 17:46:54
91764,Dr.,Guilherme Caldeira Vicente,Santos,santos,sao-paulo-sp,ginecologista,17.0,2022-09-28T06:04:09-03:00,0,,http://www.doctoralia.com.br/guilherme-caldeira-vicente,2022-10-28 17:46:54
344971,Dra.,Ana Lidia Linhares Sauma,Belém do Pará,belem-do-para,para-pa,ginecologista,9.0,2022-10-18T06:27:35-03:00,0,250,http://www.doctoralia.com.br/ana-lidia-linhares-sauma,2022-10-28 17:46:56
368300,Dra.,Fabiene Abi Madi Silva Filí,Niterói,niteroi,rio-de-janeiro-rj,ginecologista,39.0,2022-07-01T23:25:18-03:00,1,150,http://www.doctoralia.com.br/fabiene-abi-madi-silva-fili,2022-10-28 17:46:57
662131,Dra.,Adriana Cardoso B. Albuquerque,Aracaju,aracaju,sergipe-se,ginecologista,31.0,2022-09-14T01:08:00-03:00,0,Consultar valores,http://www.doctoralia.com.br/adriana-cardoso-b-albuquerque,2022-10-28 17:46:58
506649,Dr.,Marcos Lelis,São José do Rio Preto,sao-jose-do-rio-preto,sao-paulo-sp,ginecologista,173.0,2022-10-26T13:53:09-03:00,1,,http://www.doctoralia.com.br/marcos-lelis,2022-10-28 17:46:58
672798,Dra.,Marcia Maria Da Costa,São Paulo,sao-paulo,sao-paulo-sp,ginecologista,1.0,2022-10-14T17:39:57-03:00,1,500,http://www.doctoralia.com.br/marcia-maria-da-costa,2022-10-28 17:47:01
781600,Dra.,Ully Cunha,São Paulo,sao-paulo,sao-paulo-sp,ginecologista,1.0,2022-10-27T19:49:08-03:00,1,350,http://www.doctoralia.com.br/ully-cunha,2022-10-28 17:47:02
629541,Dra.,Leticia Andrade Borges,Uberlândia,uberlandia,minas-gerais-mg,ginecologista,20.0,2022-07-01T11:42:39-03:00,0,,http://www.doctoralia.com.br/leticia-andrade-borges,2022-10-28 17:47:02
38890,Dra.,Arleia Ribeiro,Niterói,niteroi,rio-de-janeiro-rj,ginecologista,9.0,2021-09-16T08:08:09-03:00,0,250,http://www.doctoralia.com.br/arleia-ribeiro,2022-10-28 17:47:02
662111,Dr.,Juliano Flores Paz,Vila Velha,vila-velha,espirito-santo-es,ginecologista,20.0,2021-09-27T16:01:46-03:00,0,120,http://www.doctoralia.com.br/juliano-flores-paz,2022-10-28 17:47:03
164498,Dr.,Guilherme Augusto Da Silva Moraes,Salvador,salvador,bahia-ba,ginecologista,23.0,2022-01-10T12:36:56-03:00,1,250,http://www.doctoralia.com.br/guilherme-augusto-da-silva-moraes,2022-10-28 17:47:12
777200,Dra.,Isabela Lopes,São Paulo,sao-paulo,sao-paulo-sp,ginecologista,11.0,2022-10-17T18:45:43-03:00,0,,http://www.doctoralia.com.br/isabela-lopes-2,2022-10-28 17:47:15
189192,Dra.,Fernanda De Araujo Cardoso,São Paulo,sao-paulo,sao-paulo-sp,ginecologista,10.0,2022-04-12T15:54:39-03:00,0,250,http://www.doctoralia.com.br/fernanda-de-araujo-cardoso,2022-10-28 17:47:18
376085,Dr.,Ricardo Mendes Alves Pereira,São Paulo,sao-paulo,,ginecologista,78.0,2021-10-21T09:55:14-03:00,0,,http://www.doctoralia.com.br/ricardo-mendes-alves-pereira,2022-10-28 17:47:22
743473,Dra.,Gabriela Corassa,Brasília,taguatinga,distrito-federal-df,ginecologista,13.0,2022-01-29T11:10:24-03:00,1,250,http://www.doctoralia.com.br/gabriela-corassa,2022-10-28 17:47:22
108135,Dra.,Luciana De Oliveira Ribeiro Radomile,Campinas,campinas,sao-paulo-sp,ginecologista,55.0,2022-06-28T14:26:50-03:00,0,350,http://www.doctoralia.com.br/luciana-de-oliveira-ribeiro-radomile,2022-10-28 17:47:24
114964,Dra.,Renata Simões De Almeida,Rio de Janeiro,rio-de-janeiro,rio-de-janeiro-rj,ginecologista,32.0,2021-09-02T10:25:24-03:00,0,350,http://www.doctoralia.com.br/renata-simoes-de-almeida-2,2022-10-28 17:47:28
57972,Dr.,Danilo Takemura,Porto Velho,porto-velho,rondonia-ro,ginecologista,17.0,2022-09-03T12:05:19-03:00,0,350,http://www.doctoralia.com.br/danilo-takemura,2022-10-28 17:47:32
171566,Dr.,Lucas Ribeiro,Lavras,lavras,minas-gerais-mg,endocrinologista,11.0,2022-01-12T00:14:31-03:00,0,250,http://www.doctoralia.com.br/lucas-ribeiro,2022-10-28 17:47:35
207680,Dra.,Mariana Lacerda Fava,São Paulo,sao-paulo,sao-paulo-sp,ginecologista,47.0,2022-01-27T11:04:05-03:00,0,,http://www.doctoralia.com.br/mariana-lacerda-fava,2022-10-28 17:47:36
403345,Dra.,Carolina De Souza Guedes De Moura Lima,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,74.0,2022-01-20T08:34:42-03:00,0,,http://www.doctoralia.com.br/carolina-de-souza-guedes-de-moura-lima,2022-10-28 17:47:41
137907,Dr.,Eliano Arnaldo Jose Pellini,Santo André,santo-andre,sao-paulo-sp,ginecologista,6.0,2022-10-11T16:31:34-03:00,1,400,http://www.doctoralia.com.br/eliano-arnaldo-jose-pellini,2022-10-28 17:47:43
671420,Dra.,Érica Carvalho,Recife,recife,pernambuco-pe,ginecologista,40.0,2022-04-13T09:03:31-03:00,0,500,http://www.doctoralia.com.br/erica-carvalho,2022-10-28 17:47:45
294115,Dra.,Débora Fernandes Britto,Fortaleza,fortaleza,ceara-ce,ginecologista,8.0,2022-07-07T23:49:46-03:00,0,,http://www.doctoralia.com.br/debora-fernandes-britto,2022-10-28 17:47:47
142501,Dra.,Nelly Nabut,Londrina,londrina,parana-pr,ginecologista,33.0,2022-10-07T12:21:40-03:00,1,180,http://www.doctoralia.com.br/nelly-nabut-2,2022-10-28 17:47:50
418855,Dra.,Cristiane N. Suzuki,São José Dos Pinhais,sao-jose-dos-pinhais,,ginecologista,15.0,2022-10-13T17:26:05-03:00,0,,http://www.doctoralia.com.br/cristiane-n-suzuki,2022-10-28 17:47:51
603568,Dr.,Gabriel Passos Magalhães Luzetti,São Paulo,sao-paulo,sao-paulo-sp,ginecologista,34.0,2022-10-10T14:05:44-03:00,0,,http://www.doctoralia.com.br/gabriel-passos-magalhaes-luzetti,2022-10-28 17:47:54
249596,Dra.,Joceni Santarem Da Silva,Porto Alegre,porto-alegre,,ginecologista,3.0,2022-10-27T17:11:47-03:00,0,,http://www.doctoralia.com.br/joceni-santarem-da-silva,2022-10-28 17:47:57
396583,Dr.,Augusto Poeta Maçaneiro,Florianópolis,florianopolis,santa-catarina-sc,ginecologista,111.0,2022-10-21T11:20:44-03:00,1,,http://www.doctoralia.com.br/augusto-poeta-macaneiro,2022-10-28 17:48:02
517701,Dra.,Fernanda Cavichiolli,Campinas,campinas,sao-paulo-sp,ginecologista,101.0,2022-05-16T13:53:33-03:00,0,,http://www.doctoralia.com.br/fernanda-cavichiolli,2022-10-28 17:48:04
17296,Dra.,Gabriela Da Silveira Trindade,Votuporanga,votuporanga,sao-paulo-sp,mastologista,97.0,2022-08-24T18:21:58-03:00,0,,http://www.doctoralia.com.br/gabriela-da-silveira-trindade,2022-10-28 17:48:05
290740,Dr.,Kleberton Jose G Machado,Salvador,salvador,bahia-ba,ginecologista,35.0,2022-09-22T14:45:06-03:00,0,300,http://www.doctoralia.com.br/kleberton-jose-g-machado,2022-10-28 17:48:07
35142,Dr.,Andre Nery Feres,Curitiba,curitiba,parana-pr,ginecologista,28.0,2022-10-24T15:51:05-03:00,0,,http://www.doctoralia.com.br/andre-nery-feres,2022-10-28 17:48:08
364679,Dra.,Cláudia Araujo,São José do Rio Preto,sao-jose-do-rio-preto,sao-paulo-sp,ginecologista,23.0,2022-10-11T19:50:38-03:00,1,475,http://www.doctoralia.com.br/claudia-araujo-2,2022-10-28 17:48:13
661110,Dra.,Elen Cristiane Augusto De Souza,Sorocaba,sorocaba,sao-paulo-sp,ginecologista,7.0,2021-05-26T20:57:40-03:00,0,300,http://www.doctoralia.com.br/elen-cristiane-augusto-de-souza,2022-10-28 17:48:14
127596,Dra.,Nathalia Pereira Das Neves E Silva,Niterói,niteroi,rio-de-janeiro-rj,ginecologista,41.0,2022-02-15T13:10:51-03:00,0,,http://www.doctoralia.com.br/nathalia-pereira-das-neves-e-silva,2022-10-28 17:48:18
436278,Dr.,Paulo Batistuta Novaes,Vitória,vitoria,espirito-santo-es,ginecologista,32.0,2021-01-30T23:14:32-03:00,0,,http://www.doctoralia.com.br/paulo-batistuta-novaes,2022-10-28 17:48:21
637603,Dra.,Kamilla Manduca Do Prado,Florianópolis,florianopolis,santa-catarina-sc,ginecologista,25.0,2022-07-26T20:41:59-03:00,0,300,http://www.doctoralia.com.br/kamilla-manduca-do-prado,2022-10-28 17:48:22
429447,Dra.,Milena Viana Mota,Brasília,taguatinga,distrito-federal-df,ginecologista,26.0,2021-11-17T13:03:02-03:00,0,,http://www.doctoralia.com.br/milena-viana-mota,2022-10-28 17:48:24
7599,Dra.,Isabella Paolilo Calazans,Brasília,brasilia,distrito-federal-df,ginecologista,112.0,2022-10-26T14:12:14-03:00,0,,http://www.doctoralia.com.br/isabella-paolilo-calazans,2022-10-28 17:48:26
238714,Dra.,Luciana De Carvalho Azevedo,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,14.0,2022-08-07T18:17:42-03:00,0,150,http://www.doctoralia.com.br/luciana-de-carvalho-azevedo,2022-10-28 17:48:28
51454,Dra.,Ana Gabriela Travassos,Salvador,salvador,bahia-ba,ginecologista,12.0,2022-08-11T07:38:11-03:00,0,150,http://www.doctoralia.com.br/ana-gabriela-travassos,2022-10-28 17:48:29
163968,Dr.,Emílio Costa Garavini,Belo Horizonte,ponte-nova,minas-gerais-mg,ginecologista,42.0,2022-10-23T14:36:25-03:00,0,,http://www.doctoralia.com.br/emilio-costa-garavini,2022-10-28 17:48:32
674918,Dra.,Stephanie Colen,Rio de Janeiro,rio-de-janeiro,rio-de-janeiro-rj,ginecologista,14.0,2022-10-27T20:49:31-03:00,1,190,http://www.doctoralia.com.br/stephanie-colen,2022-10-28 17:48:33
111266,Dra.,Raquel Reis Magalhães,São Paulo,sao-paulo,sao-paulo-sp,ginecologista,9.0,2022-02-05T12:52:54-03:00,1,300,http://www.doctoralia.com.br/raquel-reis-magalhaes,2022-10-28 17:48:39
258977,Dra.,Mariana Alves Fernandes Arouca,Ribeirão Preto,ribeirao-preto,,ginecologista,8.0,2022-10-12T02:55:03-03:00,0,,http://www.doctoralia.com.br/mariana-alves-fernandes-arouca,2022-10-28 17:48:42
513634,Dr.,Antônio Carlos Clarindo,Brusque,brusque,santa-catarina-sc,ginecologista,7.0,2020-11-03T02:58:14-03:00,0,350,http://www.doctoralia.com.br/antonio-carlos-clarindo-2,2022-10-28 17:48:47
637403,Dra.,Thauana Dias Dos Santos,Brasília,anapolis,distrito-federal-df,mastologista,28.0,2020-08-29T19:22:37-03:00,0,,http://www.doctoralia.com.br/thauana-dias-dos-santos,2022-10-28 17:48:54
495435,Dr.,Danylo Honorato,Sorocaba,sorocaba,sao-paulo-sp,ginecologista,21.0,2020-12-13T22:28:00-03:00,0,,http://www.doctoralia.com.br/danylo-honorato,2022-10-28 17:48:56
745802,Dra.,Camila Curado,Brasília,brasilia,distrito-federal-df,ginecologista,27.0,2022-05-13T13:56:32-03:00,1,,http://www.doctoralia.com.br/camila-curado,2022-10-28 17:49:00
468020,Dra.,Cintia Coimbra Luehring,Curitiba,colombo,parana-pr,mastologista,15.0,2022-07-08T10:16:24-03:00,0,,http://www.doctoralia.com.br/cintia-coimbra-luehring,2022-10-28 17:49:02
454224,Dra.,Angeluce Dos Santos Magalhaes,Itaituba,itaituba,para-pa,ginecologista,42.0,2022-10-21T13:33:36-03:00,0,350,http://www.doctoralia.com.br/angeluce-dos-santos-magalhaes,2022-10-28 17:49:08
657984,Dra.,Patrícia Pini,Poços de Caldas,pocos-de-caldas,minas-gerais-mg,ginecologista,8.0,2021-07-02T13:18:43-03:00,0,,http://www.doctoralia.com.br/patricia-pini,2022-10-28 17:49:08
767581,Dra.,Marina Franklin,Belo Horizonte,belo-horizonte,minas-gerais-mg,ginecologista,11.0,2022-07-27T16:12:13-03:00,0,,http://www.doctoralia.com.br/marina-franklin,2022-10-28 17:49:12
431142,Dra.,Giuliana Cassia Morrone Taromaru,São Paulo,sao-paulo,,ginecologista,4.0,2019-12-09T16:46:22-03:00,0,,http://www.doctoralia.com.br/giuliana-cassia-morrone-taromaru,2022-10-28 17:49:15
158212,Dra.,Valquiria Campbell,Rio de Janeiro,rio-de-janeiro,rio-de-janeiro-rj,ginecologista,8.0,2022-09-01T20:57:00-03:00,0,200,http://www.doctoralia.com.br/valquiria-campbell,2022-10-28 17:49:18
393234,Dra.,Sandra Barradas Marques,São Paulo,sao-paulo,sao-paulo-sp,ginecologista,20.0,2022-08-24T09:38:48-03:00,1,,http://www.doctoralia.com.br/sandra-barradas-marques,2022-10-28 17:49:20
649992,Dra.,Lourdes Goes,Manaus,manaus,amazonas-am,ginecologista,7.0,2020-11-23T17:13:48-03:00,0,400,http://www.doctoralia.com.br/lourdes-goes,2022-10-28 17:49:22
553880,Prof.,Elias Ferreira De Melo Junior,Recife,recife,pernambuco-pe,ginecologista,27.0,2021-10-06T03:39:52-03:00,0,,http://www.doctoralia.com.br/elias-ferreira-de-melo-junior,2022-10-28 17:49:23
